id,question,answers,noise_rate,generation,correct,is_rejection,is_error_detected
232,What movie won the Oscar for Best Animated Film in 2023?,"[""Guillermo del Toro's Pinocchio""]",0.4,"""Guillermo del Toro's Pinocchio"" won the Oscar for Best Animated Film in 2023. This information is confirmed by Doc 1 and Doc 5.",1,0,0
233,Who discovered asteroid 2022 YG?,['Gennadiy Borisov'],0.4,"Asteroid 2022 YG was discovered by amateur astronomer Gennadiy Borisov of Crimea. This information is consistent across Documents 1, 3, and 5.",1,0,0
234,Which team won the Peach Bowl 2022?,['Georgia'],0.4,"The team that won the Peach Bowl in 2022 was Georgia. This information is confirmed by Doc 3, which states that Georgia won with a score of 42-41, and Doc 4, which mentions Georgia's victory and advancement to the College Football Playoff final. The other documents do not contain relevant information regarding the Peach Bowl's winner.",1,0,0
235,Which team won the 2023 Desert Hockey Classic?,['Michigan Tech'],0.4,"The 2023 Desert Hockey Classic was won by No. 16 Michigan Tech. They achieved this victory with a 3-2 win over No. 6 Boston University. The win marked their third regular season tournament championship under Coach Shawhan. Blake Pietila, the goaltender for Michigan Tech, was named the tournament MVP.",1,0,0
236,What is the price of Microsoft 365 Basic per month?,['$1.99'],0.4,The price of Microsoft 365 Basic per month is $1.99.,1,0,0
237,When did Calvin Edgar Fox pass away?,"['January 18 2023', 'Jan 18, 2023', 'Jan. 18, 2023', 'January 18, 2023', '18 January 2023', '18 Jan, 2023', '18 Jan., 2023', '18 January, 2023']",0.4,"Calvin Edgar Fox passed away on January 18, 2023. This information is consistent across all provided documents (Doc 1, Doc 2, Doc 3, and Doc 5).",1,0,0
238,When will Rebel Moon be released on Netflix?,"['December 22', 'Dec 22', 'Dec. 22', '22 December', '22 Dec', '22 Dec.']",0.4,"Rebel Moon will be released on Netflix on December 22, 2023.",1,0,0
239,When does Scream VI release?,"['March 10', 'Mar 10', 'Mar. 10', '10 March', '10 Mar', '10 Mar.']",0.4,"Scream VI is set to release on March 10, 2023.",1,0,0
240,What was the annual GDP growth rate of the U.S. economy in 2022?,['2.1'],0.4,"The annual GDP growth rate of the U.S. economy in 2022 was 2.1 percent, as stated in Document 1.",1,0,0
241,Who will be playing the role of Billy Batson in Shazam! Fury of the Gods?,['Zachary Levi'],0.4,"Zachary Levi will be playing the role of Billy Batson in Shazam! Fury of the Gods. This information is confirmed in Doc 3, which mentions a notable cameo role for Michael Gray, but clarifies that Zachary Levi is the actor portraying Billy Batson.",1,0,0
242,Who was the runner-up of the 2022 World Cup?,['France'],0.4,The runner-up of the 2022 World Cup was France. Argentina defeated France in the penalty shootout after the match was drawn at 3-3 in regular time and extra time.,1,0,0
243,When is the congressional hearing for TikTok CEO Shou Zi Chew?,"['March 23', 'Mar 23', 'Mar. 23', '23 March', '23 Mar', '23 Mar.']",0.4,"The congressional hearing for TikTok CEO Shou Zi Chew is scheduled for March 23, 2023.",1,0,0
244,When will the final season of The Blacklist premiere?,"['February 26', 'Feb 26', 'Feb. 26', '26 February', '26 Feb', '26 Feb.']",0.4,The final season of The Blacklist will premiere on February 26 at 10 PM ET on NBC. This information is consistent across all provided documents (Doc 3 and Doc 4).,1,0,0
245,What is the title of the AI-generated episode of Seinfeld?,"['Nothing, Forever']",0.4,"The title of the AI-generated episode of Seinfeld is ""Nothing, Forever.""",1,0,0
246,What is the voucher amount per student in the Students First Act?,"['7,598', '7598']",0.4,"The voucher amount per student in the Students First Act is $7,598 per pupil for the 2023-2024 school year. This amount is deposited into an education savings account (ESA) to be used for tuition, fees, and other qualified education expenses.",1,0,0
247,Who won the Best R&B Album at the 2023 Grammys?,['Robert Glasper'],0.4,Robert Glasper won the Best R&B Album at the 2023 Grammys for his album 'Black Radio III'. This information is confirmed in Doc 2 and Doc 5.,1,0,0
248,What is Google's new AI chatbot called?,['Bard'],0.4,Google's new AI chatbot is called Bard.,1,0,0
249,who founded midjourney?,['David Holz'],0.4,"Midjourney was founded by David Holz, who is also the co-founder of Leap Motion.",1,0,0
250,What technology has Microsoft incorporated into the new Bing?,['GPT'],0.4,"Microsoft has incorporated OpenAI's ChatGPT technology into the new version of its search engine, Bing. This integration aims to provide a more conversational and detailed response to search queries, marking a significant shift in the search engine's capabilities.",1,0,0
251,Who is the new CEO of Pinterest?,['Bill Ready'],0.4,"The new CEO of Pinterest is Bill Ready. This information is confirmed in Documents 1, 2, and 4, which mention his appointment and the transition from Ben Silbermann to Bill Ready. Document 3 also discusses Bill Ready's new role and his vision for the company.",1,0,0
252,What is the release date for Pikmin 4 on Nintendo Switch?,"['July 21', 'Jul 21', 'Jul. 21', '21 July', '21 Jul', '21 Jul.']",0.4,"The release date for Pikmin 4 on Nintendo Switch is Friday, July 21, 2023. This information is consistent across all provided documents (Doc 1, Doc 2, Doc 3, Doc 4, and Doc 5).",1,0,0
253,How many employees did Meta lay off in November?,"['11,000', '11000']",0.4,"Meta laid off more than 11,000 employees in November.",1,0,0
254,What company acquired iRobot?,['Amazon'],0.4,Amazon acquired iRobot.,1,0,0
255,Which team won Super Bowl LVII?,['Kansas City Chiefs'],0.4,The Kansas City Chiefs won Super Bowl LVII. They defeated the Philadelphia Eagles with a score of 38-35.,1,0,0
256,How much did SM Entertainment's revenue grow in 2022?,['18.7%'],0.4,SM Entertainment's revenue in 2022 grew by 18.7% to 848.3 billion won ($657 million at the average 2022 exchange rate).,1,0,0
257,who trained LLaMA?,['Meta'],0.4,"Meta AI trained LLaMA. This information can be found in Document 2, which states, ""LLaMA is a foundational large language model that has been released by Meta AI.""",1,0,0
258,Which movie won Best Picture at the 95th Academy Awards Ceremony?,['Everything Everywhere All at Once'],0.4,Everything Everywhere All at Once won Best Picture at the 95th Academy Awards Ceremony.,1,0,0
259,Who won Best Director at the 95th Academy Awards Ceremony?,"['Daniel Scheinert', 'Daniel Kwan']",0.4,"Daniel Kwan and Daniel Scheinert won the Best Director award at the 95th Academy Awards Ceremony for their film ""Everything Everywhere All at Once.""",1,0,0
260,Who won Best Actor at the 95th Academy Awards Ceremony?,['Brendan Fraser'],0.4,"Brendan Fraser won the Academy Award for Best Actor at the 95th Academy Awards Ceremony for his performance in ""The Whale.""",1,0,0
261,Who won Best Actress at the 95th Academy Awards Ceremony?,['Michelle Yeoh'],0.4,"Michelle Yeoh won the Best Actress award at the 95th Academy Awards Ceremony for her role in ""Everything Everywhere All at Once"". This information is confirmed in both Doc 1 and Doc 2.",1,0,0
262,Which movie won Best International Feature Film at the 95th Academy Awards Ceremony?,['All Quiet on the Western Front'],0.4,"'All Quiet on the Western Front' won Best International Feature Film at the 95th Academy Awards Ceremony. The film, directed by Edward Berger, was nominated for nine Oscars and tied with 'Everything Everywhere All at Once' for the award.",1,0,0
263,How much is the new monthly price for YouTube TV?,['$72.99'],0.4,The new monthly price for YouTube TV is $72.99 per month.,1,0,0
264,Who won The Voice Season 23?,['Gina Miles'],0.4,Gina Miles won The Voice Season 23. She was on Niall Horan's team and secured the victory. This information is consistent across all provided documents.,1,0,0
265,Who is the CEO of Hasbro?,['Chris Cocks'],0.4,"Chris Cocks is the CEO of Hasbro. He was named as the successor to Brian Goldner on January 5, 2022, and became CEO on February 25, 2022. Prior to this, he served as the president and chief operating officer of Wizards of the Coast, a division of Hasbro.",1,0,0
266,Which network received the most nominations for the 2023 Sports Emmy Awards?,['ESPN'],0.4,"ESPN received the most nominations for the 2023 Sports Emmy Awards, with a total of 59 nominations. This information is consistent across all provided documents (Doc 1, Doc 2, Doc 3, and Doc 5).",1,0,0
267,Who is the Chairman of NBCUniversal Telemundo Enterprises?,['Beau Ferrari'],0.4,Beau Ferrari is the Chairman of NBCUniversal Telemundo Enterprises. This information is confirmed by both Doc 2 and Doc 5.,1,0,0
268,What is the name of Elon Musk's new AI company?,"['X.AI', 'xAI']",0.4,The name of Elon Musk's new AI company is X.AI Corp. This information is confirmed in Doc 3 and Doc 5.,1,0,0
269,Who won the Virginia Tech spring game 2023?,['maroon'],0.4,"The Virginia Tech Hokies' Team Maroon won the spring game in 2023. This is confirmed by multiple documents, including Doc 1, Doc 3, and Doc 5, which all mention the 34-0 victory of Team Maroon over Team White. Doc 2 also specifically states that the maroon squad won the game with a score of 34-0.",1,0,0
270,Who was named the 2023 National Teacher of the Year?,['Rebecka Peterson'],0.4,"Rebecka Peterson, a math teacher at Union High School in Tulsa, Oklahoma, was named the 2023 National Teacher of the Year. This information is consistent across documents [Doc 2], [Doc 3], and [Doc 5].",1,0,0
271,When does the 2023 Douglas County Fair & Rodeo start?,"['July 28', 'Jul 28', 'Jul. 28', '28 July', '28 Jul', '28 Jul.']",0.4,"The 2023 Douglas County Fair & Rodeo starts on Friday, July 28. This information is found in Doc 3, which states, ""2023 Douglas County Fair & Rodeo runs July 28 – Aug. 6.""",1,0,0
272,Where are Apple's first two stores in India?,"['Mumbai', 'New Delhi']",0.4,"Apple's first two stores in India are located in Mumbai and Delhi. The store in Mumbai, Apple BKC, is set to open on April 18, while the store in Delhi, Apple Saket, is scheduled to open on April 20. These stores are part of Apple's expansion strategy in India, aiming to offer great browsing, discovering, and buying experiences for customers.",1,0,0
273,where is 2023 CAA World Congress of Sports?,['JW Marriott Los Angeles'],0.4,"The 2023 CAA World Congress of Sports is taking place at the JW Marriott Los Angeles L.A. LIVE, located at 900 W Olympic Blvd., Los Angeles, CA.",1,0,0
274,What was Sundar Pichai's total compensation in 2022?,['226 million'],0.4,"Sundar Pichai's total compensation in 2022 was $226 million, as stated in the regulatory filing released by Alphabet and mentioned in documents [Doc 1] and [Doc 2].",1,0,0
275,When is the Google I/O conference 2023?,"['May 10', 'May 10', 'May. 10', '10 May', '10 May', '10 May.']",0.4,"The Google I/O conference 2023 was held on May 10, 2023.",1,0,0
276,Who is the lead actress in Prima Facie?,['Jodie Comer'],0.4,The lead actress in Prima Facie is Jodie Comer. She won the Tony Award for best lead actress in a play for her role in this one-woman show.,1,0,0
277,What is the name of the AI dating tool Coyne Lloyd used?,['Rizz'],0.4,The AI dating tool Coyne Lloyd used is called Rizz.,1,0,0
278,Who is the new sporting director of U.S. Soccer?,['Matt Crocker'],0.4,"The new sporting director of U.S. Soccer is Matt Crocker. He was announced as the federation's new sporting director, replacing Earnie Stewart. Crocker joins from Southampton, where he is currently serving as the club’s director of football operations, and he has a history of working with England's youth international teams. His immediate focus will be supporting the U.S. Women's National Team as they prepare for the World Cup in Australia and New Zealand, and he will also begin the process of hiring the head coach for the Men's National Team.",1,0,0
279,Which team won the 2023 Big 12 Championships in women's golf?,['Oklahoma State'],0.4,"Oklahoma State won the 2023 Big 12 Championships in women's golf. This information is confirmed by Doc 1, which states that No. 23 Oklahoma State women's golf swept both the team and individual titles at the event, and Doc 3, which mentions Oklahoma State's victory in the championship.",1,0,0
280,Who is the main character in Jedi: Survivor?,['Cal Kestis'],0.4,"The main character in Star Wars Jedi: Survivor is Cal Kestis. He is a former Jedi Padawan and survivor of the Great Jedi Purge. Throughout the game, he embarks on a quest to rebuild the Jedi Order, facing challenges and learning to reconcile with his troubled past. Cal is played by American actor and model Cameron Monaghan.",1,0,0
281,"Who is the director of ""Polite Society""?",['Nida Manzoor'],0.4,"The director of ""Polite Society"" is Nida Manzoor. This information is confirmed in Doc 4, which states, ""Polite Society: Directed by Nida Manzoor.""",1,0,0
282,When did Grand Crew Season 2 end?,"['April 28', 'Apr 28', 'Apr. 28', '28 April', '28 Apr', '28 Apr.']",0.4,"Grand Crew Season 2 ended on April 28, 2023.",1,0,0
283,Who hosted the 2023 White House Correspondents' Dinner?,['Roy Wood Jr.'],0.4,The 2023 White House Correspondents' Dinner was hosted by Daily Show correspondent Roy Wood Jr. This information is confirmed in Doc 2 and further elaborated in Doc 3.,1,0,0
284,Which city will host The World Games 2025?,['Chengdu'],0.4,"The city that will host The World Games 2025 is Chengdu, a mega-city in the People’s Republic of China. This information is confirmed in Doc 1 and Doc 3.",1,0,0
285,Who is the new CEO of TCW Group?,['Katie Koch'],0.4,"The new CEO of TCW Group is Katie Koch. This information is provided in Document 3, which states, ""The CEO of The TCW Group is Katie Koch.""",1,0,0
286,When was Pixel Fold announced?,"['May 10', 'May 10', 'May. 10', '10 May', '10 May', '10 May.']",0.4,"Pixel Fold was announced on May 10, 2023.",1,0,0
287,What is the name of Google's foldable smartphone?,['Pixel Fold'],0.4,The name of Google's foldable smartphone is the Pixel Fold.,1,0,0
288,How many jobs were created in April 2023?,"['253,000', '253000']",0.4,"In April 2023, 253,000 jobs were created. This information is consistent across Documents 1, 2, and 3.",1,0,0
289,When is the end date for the federal PHE for COVID-19?,"['May 11', 'May 11', 'May. 11', '11 May', '11 May', '11 May.']",0.4,"The end date for the federal PHE for COVID-19 is May 11, 2023.",1,0,0
290,What is the name of Microsoft's ai assistant in office?,['Copilot'],0.4,"Microsoft's AI assistant in Office is called Microsoft 365 Copilot. This information is consistent across documents [Doc 2], [Doc 3], and [Doc 5].",1,0,0
291,What is the name of Google's AI image editing tool?,['Magic Editor'],0.4,"The name of Google's AI image editing tool is Magic Editor. This information is found in Doc 4, which states, ""Magic Editor is an experimental editing experience that uses AI to help reimagine your photos.""",1,0,0
292,when is chatgpt app for ios launched?,"['May 18', 'May 18', 'May. 18', '18 May', '18 May', '18 May.']",0.4,"The ChatGPT app for iOS was launched on May 18, 2023. This information is consistent across all the provided documents (Doc 1, Doc 2, Doc 5).",1,0,0
293,What is the date of the 2023 NBA Draft?,"['June 22', 'Jun 22', 'Jun. 22', '22 June', '22 Jun', '22 Jun.']",0.4,"The 2023 NBA Draft took place on June 22, 2023.",1,0,0
294,What is the price of the Apple Vision Pro headset?,"['$3,499', '$3499']",0.4,"The price of the Apple Vision Pro headset is $3,499.",1,0,0
295,What is the name of Apple's headset?,['Vision Pro'],0.4,"The name of Apple's headset is the Apple Vision Pro. This information is confirmed in Document 3, which states, ""Apple Vision Pro is Apple's first wearable headset device..."" and in Document 5, which mentions, ""Apple Reality Pro"" in the context of Apple's AR/VR headset devices, suggesting that the Apple Vision Pro is part of this series.",1,0,0
296,Who is the CEO of Maven?,['Kate Ryder'],0.4,"The CEO of Maven is Kate Ryder. This information is consistent across Documents [Doc 1], [Doc 2], [Doc 3], [Doc 4], and [Doc 5].",1,0,0
297,Who won the U.S. Open golf tournament 2023?,['Wyndham Clark'],0.4,"Wyndham Clark won the U.S. Open golf tournament in 2023. This information is confirmed in Doc 2 and Doc 5, which describe Clark's performance and victory on the 18th hole.",1,0,0
298,What is the start date of Prime Day 2023?,"['July 11', 'Jul 11', 'Jul. 11', '11 July', '11 Jul', '11 Jul.']",0.4,"The start date of Prime Day 2023 is Tuesday, July 11. This information is provided in both Doc 1 and Doc 2.",1,0,0
299,Who was the MVP of Super Bowl 2022?,['Cooper Kupp'],0.4,"The MVP of Super Bowl LVI in 2022 was Cooper Kupp, as stated in Documents [Doc 3], [Doc 4], and [Doc 5]. He was recognized for his significant contribution to the Los Angeles Rams' victory over the Cincinnati Bengals.",1,0,0
