id,question,answers,noise_rate,generation,correct,is_rejection,is_error_detected
273,where is 2023 CAA World Congress of Sports?,['JW Marriott Los Angeles'],0.0,"The 2023 CAA World Congress of Sports will be held at JW Marriott Los Angeles L.A. LIVE, Los Angeles.",1,0,0
274,What was Sundar Pichai's total compensation in 2022?,['226 million'],0.0,"Based on the provided documents, Sundar Pichai's total compensation in 2022 was $226 million.",1,0,0
275,When is the Google I/O conference 2023?,"['May 10', 'May 10', 'May. 10', '10 May', '10 May', '10 May.']",0.0,"The Google I/O conference 2023 was held on May 10, 2023.",1,0,0
276,Who is the lead actress in Prima Facie?,['Jodie Comer'],0.0,"The lead actress in the play ""Prima Facie"" is Jodie Comer.",1,0,0
277,What is the name of the AI dating tool Coyne Lloyd used?,['Rizz'],0.0,"The AI dating tool that Coyne Lloyd used is named Rizz, as mentioned in Doc 1, Doc 2, Doc 3, and Doc 5. However, there are two viral AI apps called Rizz, as stated in Doc 4. To avoid confusion, it is essential to note that the Rizz used by Coyne Lloyd was created by four college students, not the one available in the Apple App Store that was designed to be an ""AI dating assistant.""",1,0,0
278,Who is the new sporting director of U.S. Soccer?,['Matt Crocker'],0.0,The new sporting director of U.S. Soccer is Matt Crocker.,1,0,0
279,Which team won the 2023 Big 12 Championships in women's golf?,['Oklahoma State'],0.0,Oklahoma State won the 2023 Big 12 Championships in women's golf.,1,0,0
280,Who is the main character in Jedi: Survivor?,['Cal Kestis'],0.0,The main character in Star Wars Jedi: Survivor is Cal Kestis.,1,0,0
281,"Who is the director of ""Polite Society""?",['Nida Manzoor'],0.0,"The director of ""Polite Society"" is Nida Manzoor.",1,0,0
282,When did Grand Crew Season 2 end?,"['April 28', 'Apr 28', 'Apr. 28', '28 April', '28 Apr', '28 Apr.']",0.0,"Grand Crew Season 2 ended on April 28, 2023.",1,0,0
283,Who hosted the 2023 White House Correspondents' Dinner?,['Roy Wood Jr.'],0.0,"The 2023 White House Correspondents' Dinner was hosted by Roy Wood Jr. (Doc 1, Doc 2, Doc 3, Doc 4, Doc 5)",1,0,0
284,Which city will host The World Games 2025?,['Chengdu'],0.0,"The city that will host The World Games 2025 is Chengdu, as stated in Doc 1, Doc 3, Doc 4, and Doc 5. There are no factual errors in the provided documents regarding this question.",1,0,0
285,Who is the new CEO of TCW Group?,['Katie Koch'],0.0,"The new CEO of TCW Group is Katie Koch. (Reference: Doc 1, Doc 2, Doc 3, Doc 5)",1,0,0
286,When was Pixel Fold announced?,"['May 10', 'May 10', 'May. 10', '10 May', '10 May', '10 May.']",0.0,"The Pixel Fold was announced on May 10, 2023. (Answer from Doc 1, Doc 2, Doc 4, and Doc 5)",1,0,0
287,What is the name of Google's foldable smartphone?,['Pixel Fold'],0.0,The name of Google's foldable smartphone is the Pixel Fold.,1,0,0
288,How many jobs were created in April 2023?,"['253,000', '253000']",0.0,"The number of jobs created in April 2023 was 253,000, according to the documents provided.",1,0,0
289,When is the end date for the federal PHE for COVID-19?,"['May 11', 'May 11', 'May. 11', '11 May', '11 May', '11 May.']",0.0,"The end date for the federal PHE (Public Health Emergency) for COVID-19 is May 11, 2023, as stated in Doc 1, Doc 3, Doc 5.",1,0,0
290,What is the name of Microsoft's ai assistant in office?,['Copilot'],0.0,The name of Microsoft's AI assistant in Office is Microsoft 365 Copilot.,1,0,0
291,What is the name of Google's AI image editing tool?,['Magic Editor'],0.0,The name of Google's AI image editing tool is Magic Editor.,1,0,0
292,when is chatgpt app for ios launched?,"['May 18', 'May 18', 'May. 18', '18 May', '18 May', '18 May.']",0.0,"The ChatGPT app for iOS was launched on May 18, 2023, as per the provided documents.",1,0,0
293,What is the date of the 2023 NBA Draft?,"['June 22', 'Jun 22', 'Jun. 22', '22 June', '22 Jun', '22 Jun.']",0.0,"The 2023 NBA Draft will be held on June 22, 2023. [Doc 3] and [Doc 5] provide this information.",1,0,0
294,What is the price of the Apple Vision Pro headset?,"['$3,499', '$3499']",0.0,"The price of the Apple Vision Pro headset is $3,499.",1,0,0
295,What is the name of Apple's headset?,['Vision Pro'],0.0,The name of Apple's headset is the Vision Pro.,1,0,0
296,Who is the CEO of Maven?,['Kate Ryder'],0.0,The CEO of Maven is Kate Ryder.,1,0,0
297,Who won the U.S. Open golf tournament 2023?,['Wyndham Clark'],0.0,Wyndham Clark won the U.S. Open golf tournament in 2023.,1,0,0
298,What is the start date of Prime Day 2023?,"['July 11', 'Jul 11', 'Jul. 11', '11 July', '11 Jul', '11 Jul.']",0.0,"The start date of Prime Day 2023, as confirmed by multiple sources, is July 11, 2023.",1,0,0
299,Who was the MVP of Super Bowl 2022?,['Cooper Kupp'],0.0,Cooper Kupp was the MVP of Super Bowl LVI in 2022.,1,0,0
